occur_date,location,depth,magnitude,max_seismic_scale
2013/12/18 2:13,sea,72,4.8,3
2013/12/18 19:14,sea,41,4.7,3
2013/12/21 1:10,land,62,5.2,4
2013/12/21 10:34,sea,51,5.5,4
2013/12/25 2:12,sea,26,4.4,3
2013/12/26 3:43,sea,56,4.1,3
2013/12/27 19:31,sea,38,5,3
2013/12/29 10:17,sea,14,4.8,3
2013/12/29 10:22,sea,56,4.4,3
2013/12/31 10:03,land,7,5.4,5_lower
2014/1/1 23:39,sea,49,4.2,3
2014/1/2 22:11,sea,26,5,3
2014/1/7 22:11,land,25,3.8,3
2014/1/9 3:15,land,70,5.5,4
2014/1/9 3:57,land,7,4.6,4
2014/1/9 13:31,sea,60,4.7,3
2014/1/13 8:29,land,7,3.5,3
2014/1/16 10:12,sea,28,5.1,3
2014/1/17 7:56,sea,32,4.8,3
2014/1/17 18:37,sea,37,4.4,3
2014/2/2 15:05,sea,46,4.5,4
2014/2/2 20:08,land,6,3.1,3
2014/2/6 2:32,sea,40,5.3,4
2014/2/6 20:32,sea,48,5,3
2014/2/6 21:10,sea,62,4.2,3
2014/2/7 9:43,land,8,3.5,3
2014/2/8 2:18,sea,48,5,4
2014/2/8 11:34,sea,51,4.8,4
2014/2/9 12:50,sea,52,4.1,3
2014/2/9 19:54,sea,57,4.2,3
2014/2/11 4:14,sea,91,5.3,3
2014/2/20 11:12,land,8,3.5,3
2014/2/25 1:04,land,8,3.5,3
2014/2/27 14:03,land,11,3.9,3
2014/3/3 5:11,sea,116,6.4,4
2014/3/3 11:27,sea,47,5,3
2014/3/10 0:13,sea,90,4.6,3
2014/3/12 5:04,land,66,4.4,3
2014/3/14 2:06,land,78,6.2,5_upper
2014/3/17 18:02,sea,33,5.1,3
2014/3/22 14:05,land,6,3.6,3
2014/3/22 20:05,land,77,4.2,3
2014/3/26 17:49,sea,77,5.3,3
2014/3/30 20:11,sea,33,4.8,3
2014/4/1 6:37,land,10,3.7,3
2014/4/1 13:08,sea,49,4.4,3
2014/4/2 4:59,land,9,3.4,3
2014/4/3 8:22,land,64,5.5,4
2014/4/4 0:46,land,35,4.3,3
2014/4/5 10:16,sea,34,5.3,3
2014/4/8 5:07,land,9,4.4,4
2014/4/10 17:31,land,4,2.7,3
2014/4/11 23:21,sea,54,4.1,3
2014/4/13 18:16,sea,64,4.9,4
2014/4/16 0:28,land,6,3.1,3
2014/4/16 3:36,sea,43,4.4,3
2014/4/17 2:20,sea,46,4.2,3
2014/4/17 3:17,sea,30,5.1,3
2014/4/18 7:53,land,49,4.7,4
2014/4/25 8:43,sea,52,4.1,3
2014/4/26 4:15,sea,14,4.4,3
2014/5/3 10:02,land,4,3.8,3
2014/5/3 10:08,land,3,3.3,3
2014/5/3 10:45,land,3,3.5,3
2014/5/3 11:20,land,3,3.5,3
2014/5/3 11:23,land,3,3.3,3
2014/5/3 11:33,land,3,3.3,3
2014/5/3 15:26,land,3,3.9,3
2014/5/3 16:20,land,4,3.8,3
2014/5/4 9:20,land,3,3.6,3
2014/5/5 5:02,land,49,4.2,3
2014/5/5 5:18,sea,156,6,5_lower
2014/5/12 7:11,land,7,3.2,3
2014/5/13 8:35,land,72,4.9,4
2014/5/13 10:33,land,47,4,3
2014/5/19 21:02,sea,57,4.2,3
2014/5/25 6:32,land,9,2.8,3
2014/5/30 20:21,land,62,4.2,3
2014/6/1 15:34,land,8,3.5,3
2014/6/4 2:22,land,56,4.3,3
2014/6/8 14:24,land,67,5,4
2014/6/9 6:10,sea,78,4.6,4
2014/6/9 7:50,sea,82,4.6,3
2014/6/11 19:52,land,10,4,3
2014/6/15 2:31,land,94,5.5,4
2014/6/16 3:19,sea,37,5.7,3
2014/6/16 5:14,sea,52,5.8,4
2014/6/17 2:42,sea,121,5.3,3
2014/6/18 21:41,sea,48,4.2,3
2014/6/19 15:01,sea,10,4.5,3
2014/6/26 14:47,sea,49,4.8,4
2014/6/27 6:55,sea,51,4.7,3
2014/6/28 16:11,sea,41,4.5,3
2014/6/29 14:56,sea,139,6.4,3
2014/6/30 5:14,land,8,3.4,3
2014/7/3 7:58,land,10,4,4
2014/7/5 7:42,sea,49,5.9,5_lower
2014/7/6 5:22,land,50,4.6,4
2014/7/7 4:28,sea,44,4,3
2014/7/8 18:05,land,3,5.6,5_lower
2014/7/8 18:06,land,3,4.2,3
2014/7/10 17:58,land,5,4.8,4
2014/7/11 0:14,land,30,3.4,3
2014/7/12 4:22,sea,33,7,4
2014/7/16 17:24,land,13,4.6,4
2014/7/19 10:42,land,63,4.2,3
2014/7/20 10:25,land,60,4.5,3
2014/7/21 3:32,sea,30,6.4,3
2014/7/25 13:18,sea,66,4.9,3
2014/7/28 17:05,sea,3,3.7,3
2014/7/30 23:57,sea,52,3.9,3
2014/8/3 13:06,sea,13,5.6,3
2014/8/6 1:17,land,14,4.3,4
2014/8/10 12:43,sea,51,6.1,5_lower
2014/8/14 7:51,land,77,4.4,3
2014/8/15 2:09,sea,5,5.5,3
2014/8/19 22:26,sea,46,4.9,4
2014/8/24 10:57,land,5,3.3,3
2014/8/24 17:26,land,77,4.3,4
2014/8/26 3:42,land,11,4.2,3
2014/8/26 11:22,land,108,4.2,3
2014/8/26 12:36,sea,54,4.2,3
2014/8/29 4:14,land,18,6,4
2014/8/29 16:35,sea,28,5,3
2014/8/29 18:19,land,10,4.2,4
2014/8/31 5:44,sea,50,4.2,3
2014/9/2 16:32,land,49,3.9,3
2014/9/3 16:24,land,7,5.1,5_lower
2014/9/3 22:16,land,8,3.8,3
2014/9/4 5:34,land,7,4.5,4
2014/9/4 5:36,land,7,4.3,3
2014/9/4 7:49,land,28,4.7,3
2014/9/6 17:31,sea,64,4.4,3
2014/9/10 10:09,sea,67,4.9,4
2014/9/14 15:57,land,38,4.1,3
2014/9/16 12:28,land,47,5.6,5_lower
2014/9/18 8:18,sea,50,5.2,4
2014/9/18 14:56,land,74,4.9,3
2014/9/23 12:32,land,44,3.9,3
2014/9/24 21:45,sea,51,5.1,4
2014/9/24 22:30,sea,51,5.1,4
2014/9/27 0:35,sea,8,4.1,3
2014/9/27 10:20,sea,0,1.7,3
2014/9/28 15:09,land,49,3.9,3
2014/10/3 9:57,sea,28,5.7,4
2014/10/5 3:10,land,39,3.9,3
2014/10/11 11:35,sea,36,6.1,4
2014/10/11 14:20,sea,34,5.6,3
2014/10/13 2:44,land,8,3.5,3
2014/10/14 6:25,sea,81,4.4,3
2014/10/15 7:52,sea,46,5.1,4
2014/10/15 12:51,sea,64,4.6,4
2014/10/15 19:44,sea,7,3.4,3
2014/10/16 4:39,land,41,4,3
2014/10/22 9:15,sea,51,5.6,4
2014/10/23 17:13,land,7,3.2,3
2014/10/23 22:21,land,16,3.7,3
2014/10/27 13:33,sea,92,4.3,3
2014/10/27 15:36,land,61,4.4,3
2014/11/1 16:47,sea,51,4.3,3
2014/11/2 17:41,sea,106,4,3
2014/11/3 11:28,sea,29,4.6,4
2014/11/5 23:01,sea,48,4.6,3
2014/11/8 8:54,sea,40,5.2,3
2014/11/12 9:53,land,66,4.8,4
2014/11/12 12:05,sea,46,4.1,3
2014/11/14 4:47,land,0,4.2,3
2014/11/20 10:51,sea,46,5.5,4
2014/11/22 13:44,land,52,3.9,3
2014/11/22 22:08,land,5,6.7,6_lower
2014/11/22 22:11,land,5,3.8,3
2014/11/22 22:37,land,3,4.5,5_lower
2014/11/22 22:55,land,3,3.8,3
2014/11/23 0:23,land,7,3,3
2014/11/23 4:53,land,0,3.6,3
2014/11/23 5:33,land,5,3.7,3
2014/11/23 7:16,land,4,3.3,3
2014/11/23 12:46,land,5,4.4,3
2014/11/23 15:56,land,5,3.4,3
2014/11/24 6:12,land,5,3.6,4
2014/11/25 6:26,land,1,3.9,4
2014/11/28 13:13,land,4,3.6,3
2014/12/2 20:52,sea,55,4,3
2014/12/3 1:00,land,10,4.3,3
2014/12/3 23:19,land,45,4.2,3
2014/12/4 12:35,sea,24,4.4,3
2014/12/11 15:07,land,23,4.3,4
2014/12/15 11:56,land,8,3.6,3
2014/12/16 18:49,land,9,3.7,3
2014/12/18 3:45,sea,46,4.6,4
2014/12/19 12:34,land,13,4.1,3
2014/12/19 13:47,sea,46,5.3,3
2014/12/20 18:29,sea,44,6,4
2014/12/22 1:17,land,5,4.4,3
2014/12/25 8:06,sea,36,5.6,3
2014/12/25 20:32,land,45,4,3
2014/12/26 22:30,land,14,4.2,4
2014/12/27 6:04,sea,63,4.3,3
2014/12/30 19:23,land,9,4.2,3
2015/1/1 14:01,sea,44,4.5,3
2015/1/1 22:57,sea,30,4.5,4
2015/1/2 1:14,land,33,4.2,3
2015/1/3 4:55,land,58,3.7,3
2015/1/7 18:58,sea,43,4.2,3
2015/1/8 12:01,land,34,4.1,3
2015/1/9 3:42,land,126,5.5,4
2015/1/13 14:26,sea,49,4.7,3
2015/1/14 2:46,sea,48,4.9,3
2015/1/14 10:15,sea,32,4.7,3
2015/1/14 21:02,land,15,3.9,3
2015/1/22 2:35,sea,54,4.5,3
2015/1/23 18:11,sea,36,4.1,3
2015/1/26 7:20,land,37,5,4
2015/1/26 7:21,land,38,4.2,3
2015/1/30 20:31,land,40,4.8,3
2015/2/1 0:42,sea,15,4.4,4
2015/2/3 14:07,land,44,3.9,3
2015/2/6 10:25,land,11,5.1,5_upper
2015/2/7 12:36,land,8,3.6,3
2015/2/14 23:17,land,41,4,3
2015/2/17 8:06,sea,13,6.9,4
2015/2/17 13:46,sea,50,5.7,5_upper
2015/2/20 13:25,sea,8,6.5,3
2015/2/21 4:28,sea,57,5.1,3
2015/2/23 17:00,land,68,4.5,3
2015/2/24 19:36,sea,49,4.3,3
2015/2/26 10:11,sea,50,5,4
2015/2/28 17:40,sea,50,4.5,3
2015/3/4 0:04,land,40,4.6,4
2015/3/6 8:06,land,57,4.9,3
2015/3/6 8:59,sea,49,4.4,3
2015/3/6 12:21,sea,1,3.1,3
2015/3/9 11:58,sea,43,4.1,3
2015/3/12 20:02,sea,46,5,3
2015/3/13 6:03,land,17,4.5,3
2015/3/14 1:15,sea,112,4.7,3
2015/3/14 22:48,sea,48,4.3,3
2015/3/16 20:56,sea,65,4.3,3
2015/3/16 23:23,sea,54,4.5,3
2015/3/19 10:33,sea,50,4.8,3
2015/3/23 22:56,sea,48,4.2,3
2015/3/24 1:06,land,3,3.8,4
2015/3/24 13:53,land,68,4.6,3
2015/3/25 9:34,land,50,5,3
2015/3/25 16:26,land,50,3.8,3
2015/3/26 6:28,sea,13,4.2,3
2015/3/28 16:18,land,6,3.4,3
2015/4/3 4:04,sea,52,4.6,3
2015/4/6 13:58,sea,47,4.3,3
2015/4/7 20:33,land,31,3.5,3
2015/4/8 8:51,land,47,4.1,3
2015/4/13 7:17,land,4,3.3,3
2015/4/16 16:38,sea,49,4,3
2015/4/20 10:42,sea,22,6.8,4
2015/4/20 20:45,sea,21,6,3
2015/4/23 22:15,land,7,3.8,4
2015/4/30 1:09,sea,24,5.4,3
2015/5/3 13:02,sea,45,5,3
2015/5/3 15:54,land,46,4.4,3
2015/5/8 12:58,land,1,1.7,3
2015/5/13 6:12,sea,46,6.8,5_upper
2015/5/13 22:45,land,51,4.2,3
2015/5/15 12:30,sea,51,5,4
2015/5/17 6:41,land,16,4.4,3
2015/5/19 6:05,land,9,3.5,3
2015/5/19 15:13,sea,13,3.7,3
2015/5/20 22:07,land,27,3.4,3
2015/5/22 22:28,sea,21,5.1,5_lower
2015/5/23 8:00,sea,0,2.3,3
2015/5/25 14:28,land,56,5.5,5_lower
2015/5/27 16:11,land,8,4,3
2015/5/30 1:06,land,53,4.8,4
2015/5/30 20:23,sea,682,8.1,5_upper
2015/6/3 20:39,land,3,3.9,3
2015/6/4 4:34,land,0,5,5_lower
2015/6/4 14:03,land,0,3.2,3
2015/6/7 8:50,land,0,3.9,3
2015/6/8 15:01,sea,66,5.6,4
2015/6/9 5:44,land,51,4.4,4
2015/6/11 13:51,sea,36,5.9,3
2015/6/13 5:56,sea,50,4.7,3
2015/6/15 17:38,land,0,3.8,3
2015/6/19 9:35,sea,46,4.7,3
2015/6/23 0:35,sea,63,4.6,4
2015/6/23 21:18,sea,484,6.5,4
2015/6/27 5:39,sea,35,4.2,3
2015/6/30 6:56,land,3,3.3,3
2015/6/30 10:32,land,2,3.2,3
2015/7/2 15:05,sea,57,4.7,3
2015/7/4 13:23,sea,39,4.7,3
2015/7/6 18:30,land,46,4.1,3
2015/7/7 14:10,sea,1,6.3,3
2015/7/9 17:27,sea,36,5.1,3
2015/7/10 1:15,land,45,4.4,4
2015/7/10 3:32,land,88,5.7,5_lower
2015/7/13 2:52,land,58,5.7,5_upper
2015/7/16 14:39,sea,37,4.1,3
2015/7/19 2:13,sea,32,4.7,3
2015/7/20 22:56,land,10,3.5,3
2015/7/21 18:16,sea,65,4.9,3
2015/7/24 17:53,land,44,4.6,4
2015/7/29 21:34,land,45,4,3
2015/7/30 17:16,land,8,4.2,3
2015/8/1 9:23,sea,40,4.5,3
2015/8/1 23:24,sea,63,4.7,3
2015/8/3 10:09,land,7,3,3
2015/8/3 14:30,sea,49,5.1,3
2015/8/5 20:56,sea,50,5,3
2015/8/6 18:22,sea,55,5.2,4
2015/8/8 21:57,sea,44,4.4,3
2015/8/10 11:34,land,75,4.4,3
2015/8/10 18:44,land,46,4.1,3
2015/8/11 12:31,sea,19,4.2,3
2015/8/13 23:08,land,20,5.7,3
2015/8/14 5:13,sea,49,5.1,4
2015/8/14 13:43,land,80,5.1,4
2015/8/16 8:44,sea,45,4.4,3
2015/8/17 20:40,sea,7,5,3
2015/8/20 20:26,land,7,2.9,3
2015/8/20 21:57,sea,40,4.8,3
2015/8/21 4:32,land,8,3.8,3
2015/8/21 16:54,land,48,4.3,3
2015/8/22 21:14,sea,43,4.5,3
2015/8/23 11:08,sea,74,4.3,3
2015/8/24 14:49,sea,16,5.1,3
2015/8/25 3:24,sea,41,4.6,3
2015/8/26 7:51,land,34,5.2,4
2015/8/27 10:23,land,3,3.2,3
2015/8/27 23:02,land,16,3.3,3
2015/8/28 23:46,sea,46,4.8,3
2015/9/1 0:29,land,10,4.3,3
2015/9/1 18:40,land,6,3,3
2015/9/4 13:49,sea,45,5.3,3
2015/9/6 11:04,sea,17,4.3,3
2015/9/8 20:22,sea,23,4.6,3
2015/9/12 5:49,sea,57,5.2,5_lower
2015/9/12 11:44,sea,41,4.5,3
2015/9/12 22:38,sea,56,5.4,4
2015/9/16 5:53,land,41,3.9,3
2015/9/19 23:01,land,0,3.9,3
2015/9/24 15:19,land,9,3.9,3
2015/9/25 5:05,sea,50,4.1,3
2015/9/26 3:13,land,10,3.4,3
2015/10/1 20:10,sea,57,3.9,3
2015/10/3 4:09,land,9,4.1,4
2015/10/4 0:51,sea,43,4.5,3
2015/10/5 21:27,land,5,3.8,3
2015/10/6 2:17,land,10,3.4,3
2015/10/6 18:32,sea,39,5,3
2015/10/13 9:17,sea,70,4.8,3
2015/10/17 17:53,land,8,3.8,4
2015/10/18 8:30,land,8,4.2,4
2015/10/18 8:36,land,8,4.3,4
2015/10/18 9:47,sea,65,4.4,3
2015/10/19 11:14,land,8,3,3
2015/10/19 22:57,land,8,2.7,3
2015/10/20 18:29,sea,314,5.8,3
2015/10/21 15:04,sea,37,5.3,4
2015/10/23 1:18,sea,48,4.6,3
2015/10/25 17:15,land,21,4.3,3
2015/11/1 12:48,sea,65,5.2,3
2015/11/2 12:34,sea,66,3.9,3
2015/11/4 0:55,land,36,4,3
2015/11/7 22:44,land,101,4.9,4
2015/11/12 0:33,sea,97,5,3
2015/11/13 22:37,land,6,4.1,3
2015/11/14 5:51,sea,17,7.1,4
2015/11/15 3:26,sea,47,4.4,3
2015/11/15 4:20,sea,9,5.9,3
2015/11/16 2:11,land,93,4.4,3
2015/11/19 12:39,sea,53,4,3
2015/11/19 18:33,sea,51,4.9,4
2015/11/20 8:15,land,10,4.3,3
2015/11/22 8:20,sea,52,4.8,4
2015/11/24 13:07,land,11,3.6,3
2015/11/28 11:51,sea,71,5.6,4
2015/11/29 16:38,sea,47,4.1,3
2015/11/30 6:04,land,10,3.4,3
2015/12/2 7:48,sea,39,4.6,3
2015/12/2 13:41,sea,63,4.6,3
2015/12/4 5:40,land,6,3.2,3
2015/12/7 6:25,land,5,3.1,3
2015/12/8 1:22,sea,53,4.4,3
2015/12/13 18:32,land,9,3.9,3
2015/12/14 15:01,land,8,4.2,4
2015/12/17 3:20,land,1,2.8,3
2015/12/17 13:11,land,3,2.8,3
2015/12/22 7:18,land,9,3.9,3
2015/12/22 20:12,land,7,3.5,3
2015/12/25 11:20,sea,34,4.2,3
2015/12/26 1:42,land,14,4.4,3
2015/12/28 20:07,sea,12,3.9,3
2016/1/1 0:47,land,15,4,3
2016/1/9 23:12,sea,28,5.4,4
2016/1/11 15:26,land,10,4.6,5_lower
2016/1/12 0:15,land,9,3.6,3
2016/1/12 2:08,sea,265,6.2,3
2016/1/14 12:25,sea,52,6.7,5_lower
2016/1/15 4:28,land,56,4.3,3
2016/1/15 8:22,land,9,3.3,3
2016/1/21 6:53,sea,50,5.1,3
2016/1/21 7:14,land,12,3.9,3
2016/1/23 1:33,land,5,3.7,3
2016/1/23 5:34,sea,4,3.3,3
2016/1/24 0:57,sea,94,4.4,3
2016/1/24 6:33,sea,17,4.6,3
2016/1/25 0:12,sea,51,4.4,3
2016/1/25 2:13,sea,29,4.2,4
2016/1/26 20:37,sea,51,4.5,3
2016/2/2 14:31,sea,22,5.6,4
2016/2/2 20:00,sea,16,3.1,3
2016/2/3 6:54,sea,13,2.7,3
2016/2/5 7:41,land,26,4.6,4
2016/2/7 10:09,land,10,4.4,4
2016/2/7 19:26,land,43,4.6,4
2016/2/8 1:03,land,10,3.8,3
2016/2/9 1:54,sea,48,4.3,3
2016/2/14 19:03,land,14,3.5,3
2016/2/20 10:33,land,9,2.9,3
2016/2/23 3:41,sea,47,4.6,3
2016/2/24 12:15,land,10,3.7,3
2016/2/25 1:10,sea,46,4.6,3
2016/3/3 16:11,land,51,4.9,4
2016/3/5 20:02,sea,13,3.6,3
2016/3/7 16:37,sea,34,4.8,3
2016/3/8 13:32,sea,20,3.8,3
2016/3/12 5:00,sea,33,4.2,3
2016/3/14 16:03,sea,224,5.3,3
2016/3/17 1:15,sea,56,4.1,3
2016/3/18 3:59,sea,49,4.6,3
2016/3/22 14:34,land,7,4.7,4
2016/3/24 16:57,land,97,4.3,3
2016/3/30 14:09,sea,57,4.7,3
2016/3/31 11:48,land,55,4.3,3
2016/4/1 8:20,sea,10,2.3,3
2016/4/1 11:39,sea,29,6.5,4
2016/4/4 19:32,land,34,4.4,3
2016/4/10 1:22,land,14,3.7,3
2016/4/10 1:53,land,13,3.6,3
2016/4/14 15:39,land,5,3.4,3
2016/4/14 21:26,land,11,6.5,7
2016/4/14 21:28,land,10,4.1,4
2016/4/14 21:34,land,10,3.7,3
2016/4/14 21:37,land,9,3.9,4
2016/4/14 21:41,land,12,4,3
2016/4/14 21:41,land,11,3.6,3
2016/4/14 21:42,land,12,4.9,4
2016/4/14 21:43,land,12,4.1,3
2016/4/14 21:53,land,8,3.5,3
2016/4/14 21:55,land,8,3.9,4
2016/4/14 22:06,land,13,4.6,4
2016/4/14 22:07,land,8,5.8,6_lower
2016/4/14 22:08,land,10,3.9,3
2016/4/14 22:09,land,9,4.4,4
2016/4/14 22:15,land,8,3.6,3
2016/4/14 22:16,land,6,4.1,4
2016/4/14 22:18,land,9,4,4
2016/4/14 22:19,land,9,3.6,3
2016/4/14 22:22,land,12,4.6,4
2016/4/14 22:26,land,7,3.5,3
2016/4/14 22:31,land,7,3.3,3
2016/4/14 22:32,land,9,3.9,3
2016/4/14 22:38,land,11,5,5_lower
2016/4/14 22:43,land,11,4.4,4
2016/4/14 22:47,land,9,3.6,3
2016/4/14 22:51,land,12,3.6,3
2016/4/14 23:00,land,13,3.3,3
2016/4/14 23:02,land,8,3.8,3
2016/4/14 23:28,land,13,4.4,4
2016/4/14 23:29,land,13,4.6,4
2016/4/14 23:43,land,14,5.1,4
2016/4/14 23:45,land,12,4.1,3
2016/4/15 0:03,land,7,6.4,6_upper
2016/4/15 0:13,land,10,3.9,3
2016/4/15 0:20,land,11,3.9,3
2016/4/15 0:34,land,13,4.5,4
2016/4/15 0:47,land,13,3.1,3
2016/4/15 0:50,land,13,4.2,4
2016/4/15 0:53,land,12,3.9,4
2016/4/15 1:04,land,13,3.9,3
2016/4/15 1:21,land,11,3.8,3
2016/4/15 1:53,land,12,4.8,5_lower
2016/4/15 1:59,land,11,3.6,3
2016/4/15 2:14,land,11,4.2,3
2016/4/15 3:36,land,11,4.1,4
2016/4/15 4:19,land,3,3.2,3
2016/4/15 5:01,land,10,3.5,3
2016/4/15 5:10,land,10,4.6,4
2016/4/15 5:31,land,11,3.8,3
2016/4/15 6:24,land,5,3.2,3
2016/4/15 7:20,land,12,3.5,3
2016/4/15 7:29,land,12,4.2,4
2016/4/15 7:46,land,11,4.4,4
2016/4/15 7:55,land,10,3.4,3
2016/4/15 9:02,land,13,3.7,3
2016/4/15 9:53,land,13,3.9,3
2016/4/15 12:46,land,14,3.6,3
2016/4/15 13:50,land,12,4,3
2016/4/15 15:27,land,12,4.2,4
2016/4/15 17:39,land,12,3.5,3
2016/4/15 18:48,land,13,3.9,3
2016/4/15 20:15,land,12,3.8,4
2016/4/15 23:17,land,7,3.6,4
2016/4/16 1:25,land,12,7.3,7
2016/4/16 1:30,land,11,5.3,4
2016/4/16 1:44,land,15,5.4,5_lower
2016/4/16 1:45,land,11,5.9,6_lower
2016/4/16 1:56,land,12,4.6,4
2016/4/16 2:04,land,12,4.9,4
2016/4/16 2:17,land,11,3.8,4
2016/4/16 2:49,land,3,3.9,4
2016/4/16 2:57,land,10,3.3,4
2016/4/16 3:03,land,7,5.9,5_upper
2016/4/16 3:09,land,10,4.2,4
2016/4/16 3:16,land,10,4.2,4
2016/4/16 3:26,land,10,4,4
2016/4/16 3:32,land,11,3.8,3
2016/4/16 3:34,land,9,3.7,3
2016/4/16 3:44,land,9,3.6,3
2016/4/16 3:48,land,13,3.3,3
2016/4/16 3:55,land,11,5.8,6_upper
2016/4/16 3:57,land,13,4.3,3
2016/4/16 4:00,land,11,4.1,3
2016/4/16 4:05,land,12,4,4
2016/4/16 4:09,land,12,4.1,3
2016/4/16 4:11,land,9,3.3,3
2016/4/16 4:15,land,13,3.5,3
2016/4/16 4:15,land,7,3.7,3
2016/4/16 4:18,land,10,4.2,4
2016/4/16 4:23,land,10,4.2,4
2016/4/16 4:24,land,12,4.6,4
2016/4/16 4:28,land,9,3.9,3
2016/4/16 4:34,land,12,3.6,3
2016/4/16 4:45,land,6,3,3
2016/4/16 4:51,land,14,4.3,4
2016/4/16 4:57,land,12,3.6,3
2016/4/16 5:01,land,12,3.3,3
2016/4/16 5:16,land,7,3.5,3
2016/4/16 5:20,land,7,3.3,3
2016/4/16 5:22,land,8,3.3,4
2016/4/16 5:23,land,12,3.6,3
2016/4/16 5:34,land,6,4.2,4
2016/4/16 5:37,land,9,3.2,3
2016/4/16 5:43,land,11,3.4,3
2016/4/16 5:52,land,9,4.2,3
2016/4/16 5:57,land,9,3.3,3
2016/4/16 6:02,land,9,3.9,3
2016/4/16 6:03,land,7,3,3
2016/4/16 6:11,land,12,4.1,4
2016/4/16 6:14,land,16,3.7,3
2016/4/16 6:34,land,12,3.4,3
2016/4/16 6:39,land,9,4.5,3
2016/4/16 6:51,land,9,3.2,3
2016/4/16 7:01,land,11,3.8,3
2016/4/16 7:06,land,10,3.5,3
2016/4/16 7:11,land,6,5.4,5_lower
2016/4/16 7:21,land,4,3.2,3
2016/4/16 7:23,land,12,4.8,5_lower
2016/4/16 7:27,land,6,2.9,3
2016/4/16 7:29,land,4,3.4,3
2016/4/16 7:42,land,11,4.2,4
2016/4/16 7:49,land,10,3.6,3
2016/4/16 7:54,land,10,3.3,3
2016/4/16 7:57,land,5,3.9,4
2016/4/16 7:58,land,7,3.2,3
2016/4/16 8:02,land,10,3.8,4
2016/4/16 8:08,land,11,3.9,4
2016/4/16 8:20,land,12,4.6,4
2016/4/16 8:27,land,7,3.7,4
2016/4/16 9:02,land,6,2.4,3
2016/4/16 9:16,land,7,4.5,4
2016/4/16 9:18,land,9,3.9,4
2016/4/16 9:48,land,16,5.4,6_lower
2016/4/16 9:53,land,13,3.6,3
2016/4/16 9:56,land,12,3.6,3
2016/4/16 9:58,land,6,3.5,4
2016/4/16 10:26,land,11,3.8,3
2016/4/16 10:38,land,10,4.5,4
2016/4/16 10:55,land,15,3.7,3
2016/4/16 11:02,land,15,4.4,4
2016/4/16 11:29,land,10,2.9,3
2016/4/16 11:38,land,16,3.9,3
2016/4/16 11:49,land,5,2.8,3
2016/4/16 12:41,land,6,2.7,3
2016/4/16 12:48,land,6,3.8,3
2016/4/16 12:59,land,14,3.7,3
2016/4/16 13:09,land,10,3.7,3
2016/4/16 13:15,land,18,3.9,3
2016/4/16 13:17,land,9,3.6,4
2016/4/16 13:18,land,9,2.9,3
2016/4/16 13:29,land,9,3.1,3
2016/4/16 14:03,land,9,4.6,4
2016/4/16 14:27,land,8,4.6,4
2016/4/16 14:32,land,10,3.5,3
2016/4/16 14:46,land,12,3.8,3
2016/4/16 14:58,land,6,3.5,3
2016/4/16 14:59,land,7,3,3
2016/4/16 15:15,land,13,3.6,3
2016/4/16 15:16,land,5,2.6,3
2016/4/16 15:44,land,5,3.6,3
2016/4/16 15:48,land,14,4,3
2016/4/16 16:02,land,12,5.4,5_lower
2016/4/16 16:54,land,11,3.6,3
2016/4/16 16:57,land,11,3.2,3
2016/4/16 17:05,land,9,2.8,3
2016/4/16 17:17,land,11,3.5,4
2016/4/16 17:40,land,12,4.2,4
2016/4/16 18:25,land,10,4,4
2016/4/16 20:44,land,9,3.7,3
2016/4/16 21:02,land,10,2.8,3
2016/4/16 21:05,land,18,4.4,4
2016/4/16 21:27,land,9,2.5,3
2016/4/16 21:44,land,9,3.8,3
2016/4/16 21:50,land,12,3.8,3
2016/4/16 22:05,land,15,3.7,4
2016/4/16 22:10,land,11,3.4,3
2016/4/16 22:25,land,13,3.2,3
2016/4/16 22:53,land,13,3.4,3
2016/4/16 23:26,land,9,3.6,3
2016/4/16 23:54,land,8,4.2,4
2016/4/17 0:03,land,14,3.4,3
2016/4/17 0:04,land,9,3.6,3
2016/4/17 0:14,land,9,4.8,4
2016/4/17 0:20,land,3,2.3,3
2016/4/17 0:23,land,4,3.2,4
2016/4/17 0:45,land,11,3.1,3
2016/4/17 0:56,land,9,3.9,3
2016/4/17 0:59,land,9,3.9,4
2016/4/17 1:37,land,11,3.4,3
2016/4/17 3:07,land,3,2.5,3
2016/4/17 3:26,land,10,3.7,3
2016/4/17 3:30,land,7,4,4
2016/4/17 4:46,land,10,4.5,4
2016/4/17 4:54,land,14,2.9,3
2016/4/17 5:41,land,10,3.6,3
2016/4/17 6:00,land,7,3.8,3
2016/4/17 6:17,land,9,3.3,3
2016/4/17 8:38,land,8,2.8,3
2016/4/17 8:58,land,10,3.6,3
2016/4/17 9:40,land,4,3.9,4
2016/4/17 9:58,land,10,3.8,4
2016/4/17 10:59,land,8,4.1,3
2016/4/17 11:33,land,8,3.2,3
2016/4/17 11:51,land,5,3.4,4
2016/4/17 12:20,land,5,2.6,3
2016/4/17 12:27,land,17,4,3
2016/4/17 12:32,land,9,3.4,3
2016/4/17 13:13,land,6,4.4,4
2016/4/17 13:38,land,10,3.8,3
2016/4/17 14:10,land,6,2.7,3
2016/4/17 14:41,land,4,3.4,3
2016/4/17 15:35,land,8,3,3
2016/4/17 15:57,land,7,3.7,3
2016/4/17 16:08,land,10,3.6,3
2016/4/17 17:17,land,10,2.9,3
